id,Label,latitude,longitude
1271,RPLI,18.1781005859375,120.53199768066406
1272,RPLL,14.5086,121.019997
1273,RPLP,13.1575,123.735
1274,RPMD,7.1255202293396,125.64600372314452
1275,RPME,8.9515,125.4788
1276,RPMG,8.60198349877,123.34187507600001
1277,RPMH,9.253520011901855,124.70700073242188
1278,RPMO,8.178509712219237,123.84200286865234
1279,RPMR,6.058000087740001,125.096000671
1280,RPMS,9.755838325629998,125.480947495
1281,RPMZ,6.922420024871826,122.05999755859376
1282,RPNS,9.8591,126.014
1283,RPVA,11.228035,125.02776100000001
1284,RPVB,10.7764,123.014999
1285,RPVD,9.3337097168,123.30000305200001
1286,RPVE,11.9245,121.954002
1287,RPVI,10.833017,122.493358
1288,RPVM,10.307499885559,123.97899627686
1289,SAAP,-31.7948,-60.4804
1290,SAAR,-32.9036,-60.785
1291,SAAV,-31.7117,-60.8117
1292,SABE,-34.5592,-58.4156
1293,SACO,-31.323601,-64.208
1294,SAEZ,-34.8222,-58.5358
1295,SAME,-32.831699371300004,-68.7929000854
1296,SAVC,-45.7853,-67.4655
1297,SAZB,-38.725,-62.1693
1298,SBAR,-10.984000206,-37.0703010559
1299,SBAT,-9.866389274600001,-56.104999542200005
1300,SBAU,-21.1413002014,-50.4247016907
1301,SBBE,-1.3792500495900002,-48.476299285900005
1302,SBBH,-19.851200103759766,-43.950599670410156
1303,SBBR,-15.86916732788086,-47.92083358764648
1304,SBBV,2.8413889408099995,-60.69222259520001
1305,SBCA,-25.0002994537,-53.5008010864
1306,SBCF,-19.62444305419922,-43.97194290161133
1307,SBCG,-20.468700408900002,-54.6725006104
1308,SBCH,-27.134199142456,-52.656600952148
1309,SBCJ,-6.11527776718,-50.0013885498
1310,SBCP,-21.698299408,-41.301700591999996
1311,SBCT,-25.5284996033,-49.175800323500006
1312,SBCX,-29.197099685700003,-51.1875
1313,SBCY,-15.6528997421,-56.1166992188
1314,SBCZ,-7.59990978241,-72.7695007324
1315,SBDN,-22.1751003265,-51.4245986938
1316,SBEG,-3.038609981536865,-60.04970169067383
1317,SBFI,-25.60027885437012,-54.48500061035156
1318,SBFL,-27.670278549194336,-48.5525016784668
1319,SBFN,-3.8549300000000004,-32.423302
1320,SBFZ,-3.776279926300049,-38.53260040283203
1321,SBGL,-22.809999465900002,-43.2505569458
1322,SBGO,-16.631999969482422,-49.22069931030274
1323,SBGR,-23.435556411743164,-46.47305679321289
1324,SBIL,-14.815999984741001,-39.033199310303004
1325,SBIZ,-5.53129,-47.459998999999996
1326,SBJP,-7.145833015440002,-34.9486122131
1327,SBJU,-7.21895980835,-39.270099639899996
1328,SBJV,-26.22450065612793,-48.797401428222656
1329,SBKG,-7.26992,-35.8964
1330,SBKP,-23.0074005127,-47.1344985962
1331,SBLE,-12.4822998047,-41.2770004272
1332,SBLO,-23.3335990906,-51.1301002502
1333,SBMG,-23.4794445038,-52.01222229
1334,SBMO,-9.510809898376463,-35.79169845581055
1335,SBNF,-26.879998999999998,-48.651402000000004
1336,SBPA,-29.994400024414066,-51.1713981628418
1337,SBPL,-9.362409591674805,-40.56909942626953
1338,SBPS,-16.438601000000002,-39.080898
1339,SBPV,-8.70928955078125,-63.90230178833008
1340,SBQV,-14.8627996445,-40.8630981445
1341,SBRF,-8.126489639282228,-34.923599243164055
1342,SBRJ,-22.910499572800003,-43.1631011963
1343,SBRP,-21.136388778686523,-47.77666854858398
1344,SBSG,-5.768056,-35.376111
1345,SBSL,-2.585360050201416,-44.23410034179688
1346,SBSP,-23.626110076904297,-46.65638732910156
1347,SBSV,-12.9086112976,-38.3224983215
1348,SCAR,-18.348499,-70.338699
1349,SCBA,-45.916099548339844,-71.68949890136719
1350,SCCF,-22.498199462890625,-68.90360260009766
1351,SCCI,-53.002602,-70.854599
1352,SCDA,-20.535200119018555,-70.18129730224611
1353,SCEL,-33.393001556396484,-70.78579711914062
1354,SCFA,-23.444501000000002,-70.445099
1355,SECO,-0.4628860056400299,-76.98680114746094
1356,SECU,-2.88947,-78.984398
1357,SEGS,-0.4537580013275146,-90.26589965820312
1358,SEGU,-2.15741991997,-79.88359832760001
1360,SEMT,-0.9460780024528505,-80.67880249023438
1361,SEQM,-0.129166666667,-78.3575
1362,SGAS,-25.239999771118164,-57.52000045776367
1363,SKAR,4.452780000000001,-75.7664
1364,SKAS,0.505228,-76.5008
1365,SKBG,7.1265,-73.1848
1366,SKBO,4.70159,-74.1469
1367,SKBQ,10.8896,-74.7808
1368,SKBS,6.20292,-77.3947
1369,SKCC,7.927569999999999,-72.5115
1370,SKCG,10.4424,-75.513
1371,SKCL,3.54322,-76.3816
1372,SKIB,4.42161,-75.1333
1373,SKLC,7.811960000000001,-76.7164
1374,SKMD,6.220549,-75.590582
1375,SKMU,1.25366,-70.2339
1376,SKPD,3.85353,-67.9062
1377,SKPE,4.81267,-75.7395
1378,SKRG,6.164540000000001,-75.4231
1379,SKSA,6.951867999999999,-71.857179
1380,SLCB,-17.421100616455078,-66.17710113525389
1381,SLCO,-11.0403995514,-68.78299713130001
1382,SLLP,-16.513299942016598,-68.19229888916016
1383,SLRI,-11.0,-66.0
1384,SLSU,-19.007099151611328,-65.2886962890625
1385,SLTJ,-21.5557003021,-64.7013015747
1386,SLVR,-17.6448,-63.135399
1387,SMJP,5.4528298378,-55.1878013611
1388,SOCA,4.819809913639999,-52.360401153599994
1389,SPCL,-8.37794017791748,-74.57430267333984
1390,SPHI,-6.787479877471924,-79.8281021118164
1391,SPHO,-13.154800415039062,-74.20439910888672
1392,SPIM,-12.0219,-77.114305
1393,SPQU,-16.3411006927,-71.5830993652
1394,SPTU,-12.613599777200001,-69.2285995483
1395,SPJL,-15.467100143432615,-70.158203125
1396,SVBC,10.111111,-64.692222
1397,SVJC,11.78077507019043,-70.15149688720703
1398,SVLF,8.239167213439941,-72.27102661132812
1399,SVMC,10.5582084656,-71.7278594971
1400,SVMG,10.912603378295898,-63.96659851074219
1401,SVMI,10.601194,-66.991222
1402,SVVA,10.14973258972168,-67.92839813232422
1403,SYCJ,6.498549938201903,-58.25410079956055
1404,TAPA,17.1367,-61.792702
1405,TBPB,13.0746002197,-59.492500305200004
1406,TDPD,15.547,-61.299999
1407,TFFF,14.590999603271484,-61.00320053100586
1408,TFFG,18.099899291992,-63.047199249268
1409,TFFJ,17.904399871826172,-62.84360122680664
1410,TFFR,16.265301,-61.531799
1411,TGPY,12.004199981689453,-61.78620147705078
1412,TIST,18.337299346923828,-64.97339630126953
1413,TISX,17.701900482177734,-64.79859924316406
1414,TJCG,18.1158008575,-65.4226989746
1415,TJCP,18.313289,-65.304324
1416,TJMZ,18.255699157714844,-67.14849853515625
1417,TJSJ,18.4393997192,-66.0018005371
1418,TKPK,17.311199188232422,-62.71870040893555
1419,TKPN,17.205699920654293,-62.58990097045898
1420,TLPC,14.0202,-60.992901
1421,TLPL,13.7332,-60.952599
1422,TNCA,12.5014,-70.015198
1423,TNCB,12.130999565124512,-68.26850128173828
1424,TNCC,12.1889,-68.959801
1425,TNCE,17.49650001525879,-62.97940063476562
1426,TNCM,18.0410003662,-63.108898162799996
1427,TTCP,11.149700164794922,-60.83219909667969
1428,UAAA,43.35210037231445,77.04049682617188
1429,UACC,51.02220153808594,71.46690368652344
1430,UAII,42.364200592041016,69.47889709472656
1431,UAKK,49.670799255371094,73.33439636230469
1432,UARR,51.15079879760742,51.54309844970703
1433,UASP,52.19499969482422,77.07389831542969
1434,UATE,43.8601,51.091999
1435,UBBB,40.46749877929688,50.04669952392578
1436,UBBG,40.737701416015625,46.31760025024414
1437,UDYZ,40.1473007202,44.3959007263
1438,UEEE,62.093299865722656,129.77099609375
1439,UERP,66.4003982544,112.029998779
1440,UERR,62.53469848632813,114.03900146484376
1441,UGTB,41.6692008972,44.95470047
1442,UHHH,48.52799987793,135.18800354004
1443,UHPP,53.16790008544922,158.45399475097656
1444,UHSS,46.88869857788086,142.71800231933594
1445,UHWW,43.39899826049805,132.14799499511722
1446,UHBB,50.42539978027344,127.41200256347656
1447,UIAA,52.026299,113.306
1448,UIII,52.268001556396,104.38899993896
1449,UIUU,51.80780029296875,107.43800354003906
1450,UKBB,50.34500122070313,30.89469909667969
1451,UKDE,47.86700057983398,35.31570053100586
1452,UKFF,45.05220031738281,33.975101470947266
1453,UKKK,50.40194,30.451940000000004
1454,UKOO,46.42679977416992,30.67650032043457
1455,ULAA,64.60030364990234,40.71670150756836
1456,ULLI,59.80030059814453,30.26250076293945
1457,ULMK,67.46330261230469,33.58829879760742
1458,ULMM,68.78170013427734,32.75080108642578
1459,ULPB,61.88520050048828,34.15470123291016
1460,UMKK,54.88999938964844,20.592599868774414
1461,UGSB,41.610298156700004,41.5997009277
1462,UMMS,53.882499694824,28.030700683594
1463,UNAA,53.7400016784668,91.38500213623048
1464,UNBB,53.36380004882813,83.53849792480469
1465,UNBG,51.9667015076,85.8332977295
1466,UNEE,55.27009963989258,86.1072006225586
1467,UNKL,56.172901,92.493301
1468,UNNT,55.012599945068,82.650703430176
1469,UNOO,54.96699905395508,73.31050109863281
1470,UNTT,56.380298614502,85.208297729492
1471,UNWW,53.811401000000004,86.877197
1472,UOOO,69.31109619140625,87.33219909667969
1473,URKA,45.002101898193,37.347301483154
1474,URKG,44.582092629499996,38.0124807358
1475,URKK,45.034698486328004,39.170501708984
1476,URML,42.81679916381836,47.65230178833008
1477,URMM,44.22510147094727,43.08190155029297
1478,URMO,43.2051010132,44.606601715100005
1479,URMT,45.10919952392578,42.11280059814453
1480,URSS,43.449902,39.9566
1481,URWA,46.2832984924,48.0063018799
1482,URWW,48.78250122070313,44.34550094604492
1483,USCC,55.305801,61.5033
1484,USCM,53.39310073852539,58.75569915771485
1485,USDD,66.59079742431639,66.61100006103516
1486,USHH,61.02849960327149,69.08609771728516
1487,USKK,58.50329971313501,49.348300933838
1488,USMM,65.48090362548828,72.69889831542969
1489,USMU,66.06939697265625,76.52030181884766
1490,USNN,60.94929885864258,76.48359680175781
1491,USPP,57.914501190186,56.021198272705
1492,USRO,63.18330001831055,75.2699966430664
1493,USRR,61.34370040893555,73.40180206298828
1494,USSS,56.743099212646,60.802700042725
1495,USTR,57.189601898199996,65.3243026733
1496,UTAA,37.986801,58.361000000000004
1497,UTDD,38.543300628699996,68.8249969482
1498,UTDL,40.21540069580078,69.6947021484375
1499,UTNN,42.48839950561523,59.62329864501953
1500,UTNU,41.58430099487305,60.6417007446289
1501,UTSA,40.1171989440918,65.17079925537111
1502,UTSB,39.775001525878906,64.48329925537111
1503,UTSS,39.70050048828125,66.98380279541016
1504,UTTT,41.257900238000005,69.2811965942
1505,UASK,50.036598205566406,82.49420166015625
1506,UIBB,56.37060165405274,101.697998046875
1507,UUDD,55.40879821777344,37.90629959106445
1508,UUEE,55.972599,37.4146
1509,UUOB,50.643798828125,36.5900993347168
1510,UUOO,51.81420135498047,39.22959899902344
1511,UHMP,69.783302307129,170.59700012207
1512,UUWW,55.591499328599994,37.2615013123
1513,UUYW,67.48860168457031,63.99309921264648
1514,UWGG,56.23009872436499,43.784000396729
1515,UWKD,55.606201171875,49.278701782227
1516,VAAH,23.0771999359,72.63469696039998
1517,VAAU,19.862699508666992,75.39810180664062
1518,VABB,19.088699340799998,72.8678970337
1519,VABM,15.8592996597,74.6183013916
1520,VABO,22.336201000000003,73.226303
1521,VABP,23.2875003815,77.33740234380001
1522,VAHB,15.361700058,75.08489990230001
1523,VAID,22.721799850500002,75.8011016846
1524,VAJB,23.17779922485352,80.052001953125
1525,VANP,21.092199325561523,79.04720306396484
1526,VAPO,18.58209991455078,73.9197006225586
1527,VARP,21.180401,81.7388
1528,VASU,21.1140995026,72.7417984009
1529,VAUD,24.617700576799997,73.89610290530001
1530,VCBI,7.180759906768799,79.88410186767578
1531,VDPP,11.546600341796875,104.84400177001952
1532,VDSR,13.410699844400003,103.81300354
1533,VEAT,23.8869991302,91.2404022217
1534,VEBD,26.68120002746582,88.32859802246094
1535,VEBS,20.2444000244,85.8178024292
1536,VECC,22.654699325561523,88.44670104980469
1537,VEGK,26.739700317399997,83.44969940189999
1538,VEGT,26.10610008239746,91.58589935302734
1539,VEPT,25.591299056999997,85.08799743649999
1540,VERC,23.314300537100006,85.3217010498
1541,VGEG,22.24959945678711,91.81330108642578
1542,VHHH,22.308901000000002,113.915001
1543,VIAR,31.7096004486,74.7973022461
1544,VIDN,30.189698999999997,78.180298
1545,VEMN,27.4839000702,95.01689910889999
1546,VIAL,25.440099716186523,81.73390197753906
1547,VIBR,31.87669944763184,77.15440368652344
1548,VIDP,28.5665,77.103104
1549,VIJP,26.8242,75.812202
1550,VIJU,32.6890983582,74.83740234380001
1551,VILH,34.135898590100005,77.5465011597
1552,VILK,26.7605991364,80.8892974854
1553,VLLB,19.897300720214844,102.16100311279295
1554,VLLN,20.966998999999998,101.400002
1555,VLOS,20.68269920349121,101.99400329589844
1556,VLPS,15.132100105285645,105.78099822998048
1557,VLVT,17.988300323500003,102.56300354
1558,VMMC,22.149599,113.592003
1559,VNKT,27.6966,85.3591
1560,VOBL,13.1979,77.706299
1561,VOBZ,16.530399322509766,80.79679870605469
1562,VOCB,11.029999733,77.0434036255
1563,VOCI,10.152000000000001,76.401901
1564,VOCL,11.1367998123,75.95529937740001
1565,VOHS,17.2313175201,78.4298553467
1566,VOMD,9.83450984955,78.09339904790002
1567,VOMM,12.990005493164062,80.16929626464844
1568,VOTR,10.765399932861328,78.70970153808594
1569,VOTV,8.48211956024,76.9200973511
1570,VRMM,4.1918301582336435,73.52909851074219
1571,VTBD,13.912599563599999,100.607002258
1572,VTBO,12.274600029,102.319000244
1573,VTBS,13.681099891662598,100.74700164794922
1574,VTBU,12.67990016937256,101.00499725341795
1575,VTCC,18.7667999268,98.962600708
1576,VTCT,19.952299118,99.8828964233
1577,VTSG,8.09912014008,98.9861984253
1578,VTSM,9.547789573669997,100.06199646
1579,VTSP,8.1132,98.316902
1580,VTSS,6.933209896089999,100.392997742
1581,VVBM,12.668299675,108.120002747
1582,VVCA,15.4033002853,108.706001282
1583,VVCI,20.81940078735352,106.7249984741211
1584,VVCM,9.177667,105.177778
1585,VVCR,11.99820041656494,109.21900177001952
1586,VVCS,8.73183,106.633003
1587,VVCT,10.085100173999999,105.711997986
1588,VVDB,21.3974990845,103.008003235
1589,VVDL,11.75,108.366997
1590,VVDN,16.043899536132812,108.1989974975586
1591,VVNB,21.221200942993164,105.80699920654295
1592,VVPB,16.401500701899998,107.70300293
1593,VVPC,13.955,109.042
1594,VVPK,14.00450038909912,108.01699829101562
1595,VVPQ,10.1698,103.9931
1596,VVRG,9.95802997234,105.132379532
1597,VVTH,13.0495996475,109.333999634
1598,VVTS,10.8187999725,106.652000427
1599,VYBG,21.178800582885746,94.9301986694336
1600,VYDW,14.103899955749512,98.20359802246094
1601,VYHH,20.746999740600586,96.79199981689452
1602,VYKG,21.30159950256348,99.63600158691406
1603,VYKP,19.42639923095703,93.53479766845705
1604,VYMD,21.702199935913086,95.97789764404295
1605,VYMK,25.38360023498535,97.35189819335938
1606,VYSW,20.132699966430664,92.87259674072266
1607,VYTD,18.4606990814209,94.30010223388672
1608,VYTL,20.483800888061523,99.9354019165039
1609,VYYY,16.907300949099998,96.1332015991
1610,WAAA,-5.061629772186278,119.5540008544922
1611,WABB,-1.190019965171814,136.10800170898438
1612,WABI,-3.36818,135.496002
1613,WADB,-8.539649963378901,118.68699645996
1614,WADD,-8.7481698989868,115.16699981689
1615,WADL,-8.757322,116.276675
1616,WADT,-9.40972,119.244003
1617,WAJJ,-2.5769500733,140.5160064698
1618,WALL,-1.2682700157200002,116.89399719200001
1619,WAMH,3.6832098960876474,125.52799987792969
1620,WAMM,1.5492600202560425,124.9260025024414
1621,WAOO,-3.4423599243164062,114.76300048828124
1622,WAPL,-5.661620140075684,132.73100280761722
1623,WAPI,-7.9886097908,131.305999756
1624,WAPP,-3.7102599144,128.089004517
1625,WARR,-7.379829883575439,112.78700256347656
1626,WASF,-2.9201900959014893,132.26699829101562
1627,WATC,-8.640649795529999,122.23699951200001
1628,WATE,-8.8492898941,121.66100311299999
1629,WBGB,3.1238501071900004,113.019996643
1630,WBGG,1.4846999645233154,110.34700012207031
1631,WBGR,4.322010040283203,113.98699951171876
1632,WBGS,2.2616000175476074,111.98500061035156
1633,WBKK,5.9372100830078125,116.0510025024414
1634,WBKL,5.300680160522461,115.25
1635,WBKS,5.900899887084961,118.05899810791016
1636,WBKW,4.320159912109375,118.12799835205078
1637,WBSB,4.944200038909912,114.9280014038086
1638,WIBB,0.4607860147953034,101.44499969482422
1639,WICC,-6.900629997253418,107.57599639892578
1640,WIDD,1.12102997303,104.119003296
1641,WIDN,0.9226830005650001,104.53199768100001
1642,WIII,-6.1255698204,106.65599823
1643,WIOK,-1.816640019416809,109.96299743652344
1644,WIPP,-2.8982501029968,104.69999694824
1645,WITT,5.5228720240100015,95.42063713070002
1646,WMKA,6.189670085906982,100.39800262451172
1647,WMKC,6.166850090026856,102.29299926757812
1648,WMKD,3.775389909744263,103.20899963378906
1649,WMKE,4.537220001220703,103.427001953125
1650,WMKI,4.567969799041748,101.09200286865234
1651,WMKJ,1.6413099999999998,103.66999799999999
1652,RPVK,11.679400444,122.375999451
1653,WMKK,2.7455799579619997,101.70999908446998
1654,WMKL,6.329730033874513,99.72869873046876
1655,WMKN,5.3826398849487305,103.10299682617188
1656,WMKP,5.297140121459961,100.2770004272461
1657,WMSA,3.130579948425293,101.54900360107422
1658,WPDL,-8.54640007019,125.52600097700001
1659,WSSS,1.35019,103.994003
1660,YABA,-34.94329833984375,117.80899810791016
1661,YARM,-30.5280990601,151.617004395
1662,YAUR,-13.354067,141.72065
1663,YAYE,-25.1861,130.975998
1664,YBAR,-23.565299987800003,145.307006836
1665,YBAS,-23.806699752807614,133.90199279785156
1666,YBBN,-27.38419914245605,153.11700439453125
1667,YBCG,-28.1644001007,153.505004883
1668,YBCS,-16.885799408,145.755004883
1669,YBCV,-26.4132995605,146.261993408
1670,YBDV,-25.897499084472656,139.34800720214844
1671,YBHI,-32.0013999939,141.472000122
1672,YBHM,-20.358100891099998,148.95199585
1673,YBIE,-24.346099853515625,139.46000671386722
1674,YBLN,-33.688423156700004,115.40159606899999
1675,YBMA,-20.6639003754,139.488998413
1676,YBMK,-21.171699523900003,149.179992676
1677,YBNA,-28.8339004517,153.56199646
1678,YBPN,-20.4950008392,148.552001953
1679,YBRM,-17.944700241088867,122.23200225830078
1680,YBTH,-33.409400939899996,149.65199279799998
1681,YBTL,-19.252500534057614,146.76499938964844
1682,YCDU,-32.130599975585945,133.71000671386722
1683,YDMG,-17.9403,138.82200600000002
1684,YDPO,-41.169700622600004,146.429992676
1685,YELD,-12.019399642899998,135.570999146
1686,YESP,-33.684399,121.822998
1687,YFLI,-40.0917015076,147.992996216
1688,YGEL,-28.796101,114.707001
1689,YGLA,-23.869699,151.223007
1690,YGTE,-13.975000381500001,136.460006714
1691,YGTH,-34.250801086399996,146.067001343
1692,YHBA,-25.3188991547,152.880004883
1693,YKII,-39.87749862670898,143.8780059814453
1694,YKOW,-15.485600471496582,141.75100708007812
1695,YKSC,-35.71390151977539,137.52099609375
1696,YLHI,-31.5382995605,159.07699585
1697,YLRE,-23.4342002869,144.279998779
1698,YMAV,-38.039398,144.46899399999998
1699,YMAY,-36.06779861450195,146.95799255371094
1700,YMER,-36.9085998535,149.901000977
1701,YMGD,-12.0560998917,134.23399353
1702,YMHB,-42.836101532,147.50999450700002
1703,YMHU,-16.4424991608,136.083999634
1704,YMIA,-34.229198455799995,142.085998535
1705,YMLT,-41.54529953,147.214004517
1706,YMML,-37.673302,144.843002
1707,YMOR,-29.4988994598,149.845001221
1708,YMRY,-35.8978004456,150.143997192
1709,YMTG,-37.745601654052734,140.78500366210938
1710,YNAR,-34.702201843299996,146.511993408
1711,YMTI,-16.662500381469727,139.17799377441406
1712,YNWN,-23.417800903299998,119.803001404
1713,YOLD,-30.4850006104,136.876998901
1714,YORG,-33.3816986084,149.132995605
1715,YCBP,-29.040000915527344,134.72099304199222
1716,YPAD,-34.945,138.53100600000002
1717,YPBO,-23.171100616500002,117.745002747
1718,YPDN,-12.41469955444336,130.87699890136722
1719,YPKA,-20.712200164799995,116.773002625
1720,YPKG,-30.7894001007,121.461997986
1721,YPKS,-33.131401061999995,148.238998413
1722,YPKU,-15.7781000137,128.707992554
1723,YPLM,-22.2355995178,114.08899688700001
1724,YPMQ,-31.435800552399996,152.863006592
1725,YMEN,-37.7281,144.901993
1726,YPPD,-20.3777999878,118.625999451
1727,YPPH,-31.94029998779297,115.96700286865234
1728,YQLP,-26.612199783325195,144.2530059814453
1729,YJLC,-20.66830062866211,141.72300720214844
1730,YSCB,-35.30690002441406,149.19500732421875
1731,YSDU,-32.2167015076,148.574996948
1732,YLIS,-28.8302993774,153.25999450700002
1733,YSSY,-33.94609832763672,151.177001953125
1734,ZBAA,40.0801010131836,116.58499908447266
1735,ZBCF,42.23500061035156,118.90799713134766
1736,ZBCZ,36.247501,113.125999
1737,ZBDS,39.49,109.861388889
1738,ZBDT,40.060299,113.48200200000001
1739,ZBHD,36.5258333333,114.425555556
1740,ZBHH,40.851397999999996,111.82399699999999
1741,ZBLA,49.2050018311,119.82499694799999
1742,ZBNY,39.782798767089844,116.38800048828124
1743,ZBOW,40.560001373291016,109.99700164794922
1744,ZBSJ,38.28070068359375,114.6969985961914
1745,ZBTJ,39.1244010925,117.346000671
1746,ZBTL,43.556702,122.199997
1747,ZBYC,35.116391,111.031388889
1748,ZBYN,37.74689865112305,112.62799835205078
1749,ZGBH,21.5394,109.293999
1750,ZGCD,28.9188995361,111.63999939
1751,ZGDY,29.1028,110.443001
1752,ZGGG,23.39240074157715,113.29900360107422
1753,ZGHA,28.189199447600004,113.220001221
1754,ZGKL,25.21809959411621,110.03900146484376
1755,ZGLG,26.338661,111.61004299999999
1756,ZGNN,22.60829925537109,108.1719970703125
1757,ZGOW,23.552,116.5033
1758,ZGSD,22.006399,113.375999
1759,ZGSZ,22.639299392700195,113.81099700927734
1760,ZGZH,24.2075,109.390999
1761,ZGZJ,21.214399,110.358002
1762,ZHCC,34.519699096699995,113.84100341799999
1763,ZHES,30.3202991486,109.48500061
1764,ZHHH,30.7838,114.208
1765,ZHLY,34.741100311299995,112.38800048799999
1766,ZHNY,32.980801,112.614998
1767,ZHXF,32.1506,112.291
1768,ZHYC,30.55655,111.47998799999999
1769,ZJHK,19.93490028381348,110.45899963378906
1770,ZJSY,18.30290031433105,109.41200256347656
1771,ZLDH,40.16109848022461,94.80919647216795
1772,ZLGM,36.4006,94.786102
1773,ZLIC,38.481899,106.009003
1774,ZLJN,35.292778000000006,116.346667
1775,ZLJQ,39.856899,98.3414
1776,ZLQY,35.799702,107.602997
1777,ZLXN,36.5275,102.042999
1778,ZLXY,34.447102,108.751999
1779,ZLYL,38.35971,109.59092700000001
1780,ZMUB,47.843102,106.766998
1781,ZPBS,25.053301,99.168297
1782,ZPDL,25.649401,100.319
1783,ZPDQ,27.7936,99.6772
1784,ZPJH,21.973899841308594,100.76000213623048
1785,ZPLC,23.738100051900002,100.025001526
1786,ZPLJ,26.6800003052,100.24600219700001
1787,ZPLX,24.4011,98.5317
1788,ZPPP,25.101944399999997,102.9291667
1789,ZPZT,27.32559967041016,103.75499725341795
1790,ZSAM,24.54400062561035,118.12799835205078
1791,ZSAQ,30.582199,117.050003
1792,ZSCG,31.919701,119.778999
1793,ZSCN,28.864999771118164,115.9000015258789
1794,ZSDY,37.508598327600005,118.788002014
1795,ZSFY,32.882157,115.73436399999999
1796,ZSFZ,25.935100555419922,119.66300201416016
1797,ZSGZ,25.853333,114.77888899999999
1798,ZSHC,30.22949981689453,120.43399810791016
1799,ZSJD,29.3386001587,117.176002502
1800,ZSJH,30.7403,117.6856
1801,ZSJN,36.857200622558594,117.21600341796876
1802,ZSLG,34.571667,118.87361100000001
1803,ZSLQ,28.56220054626465,121.4290008544922
1804,ZSLY,35.04610061645508,118.41200256347656
1805,ZSNB,29.82670021057129,121.46199798583984
1806,ZSNJ,31.742000579833984,118.86199951171876
1807,ZSOF,31.78000068664551,117.2979965209961
1808,ZSPD,31.143400192260746,121.80500030517578
1809,ZSQD,36.2661018372,120.374000549
1810,ZSQZ,24.7964,118.589996
1811,ZSSH,33.7908333333,119.125
1812,ZSSS,31.19790077209473,121.33599853515624
1813,ZSTX,29.73329925537109,118.25599670410156
1814,ZSWF,36.646702000000005,119.119003
1815,ZSWX,31.4944000244,120.429000854
1816,ZSWZ,27.912201,120.851997
1817,ZSXZ,34.059056,117.555278
1818,ZSYA,32.5634,119.7198
1819,ZSYN,33.425833000000004,120.203056
1820,ZSYT,37.40169906616211,121.37200164794922
1821,ZSYW,29.344699859600002,120.03199768100001
1822,ZUAL,32.1,80.05305555560001
1823,ZUBD,30.553600311279297,97.1082992553711
1824,ZUBJ,27.267065999999996,105.47209699999999
1825,ZUCK,29.719200134277344,106.64199829101562
1826,ZUDC,29.323056,100.053333
1827,ZUGY,26.53849983215332,106.8010025024414
1828,ZUKD,30.1575,101.73472199999999
1829,ZULS,29.2978000641,90.9119033813
1830,ZUMY,31.4281005859375,104.74099731445312
1831,ZUNZ,29.303300857543945,94.33529663085938
1832,ZUTC,24.9380555556,98.4858333333
1833,ZUUU,30.578500747680664,103.9469985961914
1834,ZWAK,41.262501,80.291702
1835,ZWAT,47.7498855591,88.0858078003
1836,ZWHM,42.8414,93.669197
1837,ZWKC,41.677856,82.872917
1838,ZWKL,41.69779968261719,86.12889862060547
1839,ZWKM,45.46655,84.9527
1840,ZWNL,43.4318,83.3786
1841,ZWSH,39.5429000854,76.0199966431
1842,ZWTC,46.67250061035156,83.3407974243164
1843,ZWTN,37.03850173950195,79.86489868164062
1844,ZWWW,43.90710067749024,87.47419738769531
1845,ZYCC,43.9962005615,125.684997559
1846,ZYCY,41.538101,120.434998
1847,ZYHB,45.6234016418457,126.25
1848,ZYJM,46.84339904789999,130.464996338
1849,ZYLD,47.7520555556,129.019125
1850,ZYMD,44.524101257299996,129.569000244
1851,ZYTL,38.9656982421875,121.53900146484376
1852,AGAT,-8.873330000000001,161.011002
1853,AGGF,-8.1075,159.576996
1854,AGAR,-9.86054358262,161.979546547
1855,AYBK,-5.422319889068604,154.67300415039062
1856,AYDU,-9.086759567260001,143.207992554
1857,CAJ4,52.45249938964844,-125.3030014038086
1858,CPV7,52.1133,-94.2556
1859,CYCL,47.990798999999996,-66.330299
1860,CYHH,51.69110107421875,-76.1355972290039
1861,CYNC,53.01060104370117,-78.83110046386719
1862,CYQK,49.78829956054688,-94.36309814453124
1863,CKB6,53.84920120239258,-89.57939910888672
1864,CNE3,53.965599060058594,-91.0271987915039
1865,DAUA,27.83760070800781,-0.1864140033721924
1866,DAUE,30.5713005065918,2.8595900535583496
1867,EGED,59.19060134887695,-2.7722198963165283
1868,FKKR,9.33588981628418,13.370100021362305
1869,FMMT,-18.109500885009766,49.39250183105469
1870,FQPB,-12.991762161254885,40.52401351928711
1871,GMMI,31.397499084499998,-9.6816701889
1872,HESN,23.964399337800003,32.8199996948
1873,HLKF,24.178699493408203,23.31399917602539
1874,HTBU,-1.3319999999999999,31.8212
1875,KHGR,39.707901,-77.72949982
1876,KPBG,44.6509017944336,-73.46810150146484
1877,KROA,37.3255,-79.975403
1878,KSBN,41.70869827270508,-86.31729888916016
1879,KCNY,38.75500107,-109.7549973
1880,LDOS,45.46269989013672,18.810199737548828
1881,ENML,62.744701385498,7.262499809265099
1882,LEZG,41.66619873046875,-1.0415500402450562
1883,LFMU,43.32350158691406,3.353899955749512
1884,LGKJ,36.1417007446,29.5764007568
1885,LICB,36.994601,14.607182
1886,LKKV,50.20299911499024,12.914999961853027
